,yc_url,company_name,batch,sector,one_liner,overall_signal,founder_worked_in_target_industry,founder_held_target_function,founder_has_prior_exit,founder_is_repeat_yc,founder_from_top_co,domain_relevance_score,has_technical_cofounder,has_commercial_cofounder,has_domain_expert,is_solo_founder,team_completeness_score,one_line_risk,one_line_strength,website,has_live_product,has_paying_customers,has_user_evidence,has_public_iteration,has_specific_user_problem,has_beachhead_segment,product_maturity_score,user_understanding_score,sources_with_evidence,strongest_evidence,biggest_product_gap,competitor_count_batch,batch_competitors,has_funded_incumbents,incumbent_names,market_crowding,has_patent_signal,has_oss_alternative,oss_alternative_name,moat_type,moat_evidence,competitive_context_brief,key_question_for_meeting
99,https://www.ycombinator.com/companies/autumn-ai,Autumn AI,W26,B2B SaaS,Real-time signal intelligence platform for GTM teams to track prospects,STRONG,TRUE,TRUE,FALSE,FALSE,FALSE,7.0,TRUE,TRUE,TRUE,FALSE,8.0,Competitive market with many sales intelligence tools already established,Strong technical team with direct GTM experience building for known problem,https://autumnai.com,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,8,1,"Website has authentication flow, pricing page, and social proof elements indicating a live product with paying customers.","No external user validation found - no reviews, ratings, or third-party evidence that real users are actively using the product.",3,"AI-first CRM built for startups, AI platform for precision outbound sales, AI-native outbound engine for private equity deal sourcing",False,,EMERGING,False,False,,DATA_MOAT,"Platform focuses on 'deep people intelligence' and real-time signal tracking, suggesting proprietary data aggregation and processing capabilities.","Emerging space with 3 other sales/outbound AI tools in this batch alone, suggesting investor interest but also crowding risk. No major funded incumbents identified, but the sales intelligence market has established players like ZoomInfo and Outreach. The 'AI maximalist' positioning and focus on real-time signals suggests they're betting on superior data processing as differentiation.",What proprietary data sources give you better prospect intelligence than existing players?
100,https://www.ycombinator.com/companies/grazemate,GrazeMate,W26,Agriculture/AgTech,Autonomous AI drones that herd cattle for ranchers,MODERATE,TRUE,TRUE,FALSE,FALSE,FALSE,10.0,TRUE,FALSE,TRUE,TRUE,6.0,Solo founder lacks commercial/sales experience for B2B ranch sales,"Perfect domain fit - grew up on cattle farm, understands exact problem",https://grazemate.com,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,8,2,"Website has auth flow and pilot program signup, indicating a functional product beyond just a landing page.",No external validation from actual ranchers or evidence of paying customers despite targeting a specific industry with clear pain points.,0,,False,,GREENFIELD,False,False,,TECHNICAL_IP,Autonomous cattle herding requires specialized AI algorithms for animal behavior prediction and drone coordination in outdoor environments.,GrazeMate appears to be in a greenfield market with no direct competitors in their YC batch or obvious funded incumbents in autonomous cattle herding. The agricultural drone space exists but cattle-specific herding automation seems unexplored. The technical challenge of coordinating drones to manage livestock behavior could create meaningful barriers to entry.,What specific AI breakthroughs make your cattle herding algorithms defensible against agricultural drone incumbents?
101,https://www.ycombinator.com/companies/aurorin-cad,Aurorin CAD,W26,Engineering Software,AI-native CAD software built from scratch for speed and automation,MODERATE,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,FALSE,TRUE,TRUE,6.0,Solo founder lacks commercial/GTM expertise in competitive CAD market,Deep technical expertise from SpaceX/Apple building exactly what engineers need,https://aurorincad.com,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,7,2,"Company website has auth flow and pricing page with 'Try It Free For Teams' option, indicating a live product with paid tiers.","No external user validation found - no reviews, ratings, or third-party evidence that real users are actively using the product.",1,AI that turns 3D CAD models into manufacturing-ready 2D drawings,True,"Autodesk, SolidWorks, Fusion 360, Onshape, PTC Creo",CROWDED,False,True,"FreeCAD (~6000 stars), OpenSCAD (~6500 stars)",TECHNICAL_IP,Built from scratch with new kernel architecture claiming to solve 40-year-old performance limitations of existing CAD software.,"CAD is dominated by massive incumbents (Autodesk, SolidWorks) with decades of market presence and enterprise lock-in. One batch peer works on CAD-adjacent manufacturing workflows. The founder will need to prove their new kernel delivers meaningfully better performance and can overcome switching costs in an industry where engineers are deeply trained on existing tools.",What specific performance benchmarks prove your kernel is faster than SolidWorks/Fusion 360?
102,https://www.ycombinator.com/companies/byteport,Byteport,W26,Infrastructure,Global upload acceleration for 1GB-100TB files,MODERATE,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,FALSE,TRUE,TRUE,6.0,Solo founder lacks commercial/GTM expertise for enterprise sales,Deep networking expertise from CERN and Netflix infrastructure experience,https://byteport.io/,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,7,2,"Company website has authentication flow and pricing page, indicating a live product with paid tiers.","No external user validation found - no reviews, ratings, or third-party evidence of actual customers using the product.",0,,False,,GREENFIELD,False,False,,TECHNICAL_IP,Company claims proprietary DART® protocol that is 1500x faster than TCP for large file transfers.,"Byteport appears to be in a greenfield space with no direct competitors in their YC batch or obvious funded incumbents in large file upload acceleration. The market for enterprise data transfer optimization exists but seems fragmented. Their claimed technical breakthrough (DART® protocol 1500x faster than TCP) would need validation, as protocol-level improvements are notoriously difficult to achieve and maintain.",How does DART® actually achieve 1500x TCP performance and what prevents replication?
103,https://www.ycombinator.com/companies/codewisp,CodeWisp,W26,Gaming/AI Tools,AI platform for creating web games with plain-English prompts,MODERATE,TRUE,TRUE,FALSE,FALSE,FALSE,9.0,TRUE,FALSE,TRUE,TRUE,6.0,Solo founder lacks commercial/GTM expertise for consumer product,Founder has exceptional game dev credentials and massive audience,https://codewisp.ai/,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,7,2,Website shows a live platform with sign-in functionality and a game gallery displaying user-created games.,"No external validation from real users, no pricing model, and minimal evidence of product iteration or customer feedback.",0,,False,,GREENFIELD,False,False,,NONE_OBVIOUS,No clear moat signals found - appears to be an AI-powered game creation tool without obvious defensibility.,"CodeWisp is unique in its YC batch with no direct competitors building AI game creation tools. The broader AI code generation space is crowded, but game-specific tooling appears less saturated. The company will need to demonstrate why their approach creates sustainable differentiation beyond being first to market in this niche.",What prevents Unity or Unreal from adding AI game generation features and commoditizing your product?
104,https://www.ycombinator.com/companies/daivin,DAIVIN!,W26,Hardware,Tankless dive gear using electrolysis to extract oxygen from water,MODERATE,TRUE,TRUE,FALSE,FALSE,FALSE,8.0,TRUE,FALSE,TRUE,TRUE,6.0,Solo founder with no commercial cofounder for complex hardware product,Deep technical expertise with working prototype of revolutionary diving technology,https://www.daivin.tech/,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4,7,1,"Company website shows a specific product called HYDRA with technical specifications and pricing page, indicating a developed product beyond concept stage.","No external validation from actual users - no reviews, testimonials, or third-party evidence that the tankless dive gear actually works or has been tested by real divers.",0,,False,,GREENFIELD,False,False,,TECHNICAL_IP,Electrolysis-based oxygen extraction from water for diving represents a novel technical approach that would require significant engineering expertise to replicate.,DAIVIN appears to be in a greenfield market with no direct competitors in their YC batch or obvious funded incumbents building tankless dive gear. Traditional scuba equipment companies like Aqua Lung or Mares represent the incumbent technology but use fundamentally different approaches (compressed air tanks vs. electrolysis). The technical challenge of making electrolysis work reliably underwater creates natural barriers to entry.,What's your power consumption solution and how do you ensure reliable oxygen generation underwater?
105,https://www.ycombinator.com/companies/openspec,OpenSpec,W26,Developer Tools,Open-source spec framework for AI coding agents,MODERATE,TRUE,TRUE,FALSE,FALSE,FALSE,8.0,TRUE,FALSE,TRUE,TRUE,6.0,Solo founder lacks commercial/GTM expertise for developer tool adoption,Strong technical founder with direct experience building what he's solving,http://openspec.dev,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,8,2,"GitHub repository with 33,833 stars and active development (last push March 2026) shows significant developer adoption and engagement.","No clear monetization strategy despite having a pricing page, suggesting uncertainty about how to generate revenue from an open-source framework.",4,"AI agents that automatically code, test, and deploy software fixes; Open-source desktop app for running multiple coding agents in parallel; Autonomous coding agent for complex long-horizon development tasks; AI engineer that automatically detects and fixes production bugs",False,,EMERGING,False,False,,NETWORK_EFFECT,"Native integrations with 12+ major coding tools (Claude, Cursor, GitHub Copilot, etc.) create switching costs and ecosystem lock-in.","OpenSpec faces direct competition from 4 other AI coding agent companies in this batch, making it one of the more crowded spaces. The key differentiator appears to be their spec-driven framework approach and extensive tool integrations rather than the agents themselves. Success will depend on whether their standardization approach becomes the de facto protocol.","With 4 coding agent competitors in your batch, why will developers adopt your spec framework over direct tool integrations?"
106,https://www.ycombinator.com/companies/envariant,Envariant,W26,Artificial Intelligence,Interpretability and reasoning infra for foundation models,MODERATE,TRUE,TRUE,FALSE,FALSE,FALSE,8.0,TRUE,FALSE,TRUE,TRUE,6.0,Solo founder lacks commercial experience for complex B2B AI infrastructure sale,Deep AI research background from top institutions targeting critical model interpretability problem,https://envariant.ai/,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,7,1,"Company website describes a specific technical problem with foundation models (hallucination, drift, brittle outputs) and proposes an interpretability SDK solution.","No evidence of a live product - no auth flow, pricing, documentation, or active development on the relevant GitHub repo.",1,Reasoning and verification infrastructure for AI systems,False,,EMERGING,False,False,,TECHNICAL_IP,"Building specialized interpretability SDK for foundation model control and steering, which requires deep technical expertise in model internals.",Emerging space with one direct batch peer building verification infrastructure for AI systems. No major funded incumbents identified in the specific interpretability/model control niche. The challenge will be proving technical differentiation in a space where many AI infrastructure companies claim to solve model reliability.,How is your interpretability approach technically different from existing model monitoring solutions?
107,https://www.ycombinator.com/companies/crow,Crow,W26,B2B Software,AI agent that lets users control apps through chat instead of clicking menus,MODERATE,TRUE,TRUE,FALSE,FALSE,FALSE,7.0,TRUE,FALSE,TRUE,FALSE,6.0,Missing commercial cofounder for B2B sales and GTM execution,Strong technical team with relevant startup engineering experience,https://www.usecrow.ai/,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,6,1,Company website has a pricing page indicating they are planning to monetize the AI chat interface for app control.,"No evidence of a live product - website lacks auth flow, no app store listing for Crow specifically, and GitHub/other sources show unrelated companies with similar names.",3,"Automate enterprise workflows through chat, AI agents that automate complex desktop and browser tasks, AI agent that automates workflows inside Microsoft Office and Google Workspace apps",False,,EMERGING,False,False,,SWITCHING_COST,Enterprise integrations and workflow automation create switching costs once embedded in business processes.,"Emerging space with 3 other batch companies building similar chat-to-app control interfaces. No major funded incumbents identified, suggesting early market opportunity. The key differentiation will be execution quality and depth of app integrations rather than novel technology.","With 3 batch peers building similar chat interfaces, what makes your integration approach defensible?"
108,https://www.ycombinator.com/companies/axionorbital-space,AxionOrbital Space,W26,Space/Defense Tech,Foundation models translating radar data into optical imagery for 24/7 Earth observation,MODERATE,TRUE,FALSE,FALSE,FALSE,FALSE,7.0,TRUE,FALSE,TRUE,FALSE,6.0,Missing commercial cofounder for complex defense/enterprise sales cycles,Strong technical team with direct space industry experience (ISRO),https://axionorbital.space/,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,7,1,Company has a clear value proposition of translating radar data into optical imagery for 24/7 Earth observation using foundation models.,"No evidence of a live product, user base, or any technical implementation despite having a specific problem statement.",2,"AI operating system for mega-scale satellite networks, Autonomous drones for Earth observation with utility grid charging network",False,,EMERGING,False,False,,DATA_MOAT,Foundation models require massive amounts of radar-to-optical training data pairs that would be expensive and time-consuming for competitors to replicate.,"Emerging space with 2 other Earth observation companies in the batch but different approaches - one focused on satellite network OS, another on autonomous drones. No major funded incumbents identified in the specific radar-to-optical translation niche. The technical challenge of training foundation models on radar data creates a potential data moat, but the broader Earth observation market has established players.",What proprietary radar datasets are you training on that competitors can't access?
109,https://www.ycombinator.com/companies/oximy,Oximy,W26,Enterprise Software,See and control all AI activity across your enterprise,MODERATE,TRUE,FALSE,FALSE,FALSE,FALSE,7.0,TRUE,TRUE,TRUE,TRUE,6.0,Solo founder tackling complex enterprise sales and technical implementation,Deep domain expertise from 6 years watching enterprise AI challenges,https://oximy.com,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,7,1,"Website has authentication flow, pricing page, and product demo showing AI tool discovery across enterprise networks.",No external user validation or evidence of actual customers using the product despite having pricing and enterprise positioning.,0,,False,,GREENFIELD,False,False,,REGULATORY,"The company focuses on enterprise AI governance and security risk management, which requires compliance frameworks and regulatory oversight in enterprise environments.",Oximy appears to be unique in this batch - no other companies are building AI governance/visibility platforms for enterprises. This is a greenfield market with no obvious funded incumbents identified. The company would need to demonstrate that enterprises will pay for AI visibility tools rather than building internal solutions.,What prevents IT teams from building this AI discovery and governance internally?
110,https://www.ycombinator.com/companies/sparkles,Sparkles,W26,Developer Tools,Web platform enabling non-technical team members to make code changes via UI,MODERATE,TRUE,TRUE,FALSE,FALSE,FALSE,7.0,TRUE,FALSE,TRUE,TRUE,5.0,Solo founder without commercial experience in competitive dev tools market,Strong technical background with direct experience at relevant startups,https://sparkles.dev,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,6,8,3,"Company website shows authentication flow, pricing page, and social proof indicating a live product with paying customers.",No evidence of public iteration or changelog showing the product evolves based on user feedback.,0,,False,,GREENFIELD,False,False,,SWITCHING_COST,"Platform integrates deeply with existing codebases and requires team workflow adoption, creating switching costs once embedded.","Sparkles appears unique in this batch - no other companies are building visual code editing tools for non-technical users. The broader market for low-code/no-code tools is competitive, but this specific approach of letting non-technical team members edit existing production code through a UI is relatively novel. The main risk is execution - if the product breaks production code, trust evaporates instantly.",How do you prevent non-technical users from breaking production when making code changes?
111,https://www.ycombinator.com/companies/sonarly,Sonarly,W26,DevOps/Infrastructure,AI engineer that automatically detects and fixes production bugs,MODERATE,FALSE,TRUE,FALSE,FALSE,FALSE,7.0,TRUE,FALSE,TRUE,FALSE,6.0,No commercial cofounder to handle enterprise sales and GTM,Strong technical founders who built and scaled production systems,https://sonarly.com,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,7,2,HackerNews Launch post with 30 points and 17 comments shows community engagement and validation of the concept.,"No evidence of a live product - no auth flow, pricing, documentation, or public repository despite being a YC W26 company.",4,"AI DevOps Engineer (CI failures), AI QA engineer (reads source code), AI SRE agent (production incidents), AI agents (code/test/deploy fixes)",False,,EMERGING,False,False,,NONE_OBVIOUS,Limited evidence available - website only mentions enterprise focus without specific moat indicators.,"Crowded batch with 4 other AI DevOps/SRE tools targeting similar production reliability problems. No clear funded incumbents identified, suggesting this is still an emerging category. The differentiation between these batch peers will likely come down to technical approach and specific workflow focus.","With 4 similar AI DevOps tools in your batch, what's your unique technical approach?"
112,https://www.ycombinator.com/companies/mantis,Mantis,W26,Healthcare/Biotech,Digital twins of humans for predictive modeling,MODERATE,TRUE,FALSE,FALSE,TRUE,FALSE,7.0,TRUE,FALSE,TRUE,TRUE,6.0,Solo founder without commercial cofounder in complex B2B healthcare market,Repeat YC founder with strong technical and biomedical domain expertise,https://mantisbiotech.com/,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,6,1,Company website describes a specific technical approach combining LLMs with physics simulations to convert human behavior data into predictive models.,"No evidence of any live product, user access, or customer validation - appears to be in early research/development stage with only a landing page.",0,,False,,GREENFIELD,False,False,,DATA_MOAT,"Company explicitly mentions converting 'rare and difficult to access human behavior data' into predictive models, suggesting proprietary data acquisition and processing capabilities.","Mantis appears to be in a greenfield market with no direct competitors in their YC batch or obvious funded incumbents building human digital twins for predictive modeling. The space combines LLMs with physics simulations for human behavior prediction, which is highly specialized. The key risk is whether their data moat around 'rare and difficult to access human behavior data' is truly defensible or if larger tech companies could replicate this with better data partnerships.",What makes your human behavior data truly proprietary and defensible against Big Tech?
113,https://www.ycombinator.com/companies/overdrive-health,Overdrive Health,W26,Healthcare,AI-powered medical billing services for healthcare providers,MODERATE,TRUE,FALSE,FALSE,FALSE,FALSE,7.0,TRUE,FALSE,TRUE,TRUE,6.0,Solo founder without commercial cofounder in sales-heavy billing industry,Strong healthcare AI experience from unicorn EliseAI background,https://overdrive.health,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,6,0,The YC one-liner describes a specific service (AI-powered medical billing) for a defined customer segment (healthcare providers).,"No accessible evidence of any built product, live service, or customer validation across all checked sources.",0,,True,"Athenahealth, Epic, Cerner, Change Healthcare, R1 RCM",CROWDED,False,False,,NONE_OBVIOUS,Limited website evidence shows only enterprise positioning without clear differentiation signals.,"Medical billing is a massive, crowded market dominated by established players like Athenahealth, Epic, and Change Healthcare, plus numerous AI-powered startups. While uniquely positioned in this YC batch, the space is highly competitive with well-funded incumbents and regulatory complexity. Success will depend on demonstrating superior AI accuracy and seamless provider workflow integration.",What specific AI breakthrough makes your billing accuracy better than Athenahealth or Change Healthcare?
114,https://www.ycombinator.com/companies/galactic-resource-utilization-space-inc-gru-space,"Galactic Resource Utilization Space, Inc. (GRU Space)",W26,Aerospace,Building permanent lunar infrastructure starting with the first hotel on the Moon,MODERATE,TRUE,FALSE,FALSE,FALSE,TRUE,7.0,TRUE,FALSE,TRUE,TRUE,5.0,Solo founder tackling extremely capital-intensive space infrastructure with no commercial cofounder,Strong technical background with Tesla experience and proven space hardware development,https://gru.space,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,7,1,"Website has a 'Reserve a spot' booking system for lunar hotel stays with pricing, indicating they are taking customer reservations.",No evidence of any built product or technology - appears to be pre-product with only reservations for a future lunar hotel.,2,"Space solar arrays company, Autonomous robots for research and manufacturing in space",True,"SpaceX, Blue Origin, Axiom Space, Gateway Foundation",EMERGING,False,False,,REGULATORY,"Lunar infrastructure requires extensive international space law compliance, launch licenses, and coordination with space agencies.","Space infrastructure is emerging with a few well-funded players like SpaceX and Blue Origin focusing on transportation, while lunar hospitality remains largely untested. Two batch peers are building space-related hardware but not competing directly for lunar tourism. The biggest challenge will be proving regulatory pathway and technical feasibility against established aerospace giants.",What's your regulatory pathway for lunar hospitality given international space law complexities?
115,https://www.ycombinator.com/companies/fixture,Fixture,W26,B2B Software,AI-first CRM built for startups,MODERATE,TRUE,FALSE,TRUE,TRUE,FALSE,6.0,TRUE,TRUE,FALSE,FALSE,7.0,No direct CRM/sales experience despite building sales tool,Repeat YC founders with prior successful exit (Swiftype to Elastic),https://fixture.app,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,3,1,"The company website shows an auth flow and pricing page, indicating a live product in beta with request access functionality.","Currently in beta with request access only, no evidence of actual users, paying customers, or external validation despite having a pricing page.",0,,True,"HubSpot, Salesforce, Pipedrive, Close, Copper",CROWDED,False,False,,NONE_OBVIOUS,Website only mentions 'AI-first' and 'zero data lock-in' without specific technical differentiation or proprietary advantages.,"CRM is an extremely crowded market with dominant incumbents like Salesforce and HubSpot, plus numerous startup challengers. While Fixture is unique in their YC batch, they're entering a space where 'AI-first' positioning alone may not be defensible. The 'zero data lock-in' messaging suggests they're competing on openness rather than stickiness.",What makes your AI capabilities defensible against Salesforce's Einstein or HubSpot's AI features?
116,https://www.ycombinator.com/companies/booko,Booko,W26,B2B SaaS,Dynamic pricing engine for businesses that sell time slots,MODERATE,FALSE,FALSE,FALSE,FALSE,FALSE,6.0,TRUE,TRUE,FALSE,FALSE,7.0,No direct experience running time-slot businesses they're optimizing for,Strong technical founder with relevant dynamic pricing experience at Joby/Uber,https://bookoapp.com,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,8,1,"Company website shows a live product with auth flow, demo booking capability, and specific use cases across multiple service industries.","No external validation from real users - no reviews, testimonials, or third-party evidence that the dynamic pricing engine is actually being used by businesses.",0,,False,,GREENFIELD,False,False,,DATA_MOAT,Dynamic pricing requires proprietary demand prediction algorithms trained on booking patterns and slot utilization data.,Booko appears to be unique in this batch - no other companies are building dynamic pricing for time-slot businesses. The market seems greenfield with no major funded incumbents identified. The challenge will be proving their pricing algorithms can consistently outperform simpler rule-based approaches across diverse service verticals.,What data advantages do you have over competitors who could build similar pricing algorithms?
117,https://www.ycombinator.com/companies/robby,Robby,W26,B2B Software,AI agents that grow revenue for home services businesses,MODERATE,TRUE,FALSE,FALSE,FALSE,TRUE,6.0,TRUE,TRUE,TRUE,FALSE,9.0,No direct home services operating experience despite extensive research,Strong technical team with complementary skills and deep customer research,https://tryrobby.com,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,6,8,2,"Website has auth flow, pricing page, and claims to be trusted by leading home service companies with specific ROI calculator.","No evidence of product iteration, changelog, or version history to show they're responding to user feedback.",0,,False,,GREENFIELD,False,False,,NONE_OBVIOUS,No clear moat signals found - appears to be AI agents for home services revenue optimization without obvious technical or data differentiation.,"Robby is unique in this YC batch focusing specifically on AI agents for home services revenue growth. The space appears greenfield with no major funded incumbents identified, but this could indicate either early opportunity or limited market validation. The company will need to demonstrate why their AI approach creates sustainable competitive advantage over traditional sales training or CRM solutions.",What prevents ServiceTitan or other home services platforms from building similar AI revenue features?
118,https://www.ycombinator.com/companies/rhizome-ai,Rhizome AI,W26,Healthcare/Life Sciences,Agent platform for life sciences regulatory research and FDA guidance,MODERATE,TRUE,FALSE,FALSE,FALSE,FALSE,6.0,TRUE,TRUE,FALSE,TRUE,6.0,Solo founder without direct regulatory affairs experience in pharma,Strong technical background with enterprise sales experience and life sciences exposure,https://rhizomeai.com/,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7,8,3,Website shows 20+ customers with specific user testimonial from a Regulatory Affairs Manager saying 'I would cry if I lost access to Rhizome'.,No evidence of public iteration or product development transparency despite having paying customers.,0,,False,,GREENFIELD,False,False,,DATA_MOAT,Company has built a 2.5TB corpus of FDA and public health authority documents with hallucination-free research capabilities.,Rhizome appears to be in a greenfield market with no direct competitors in their YC batch or obvious funded incumbents targeting FDA regulatory research specifically. The space seems underserved given the regulatory complexity and the customer quote about crying if they lost access. Their main defensibility comes from their curated regulatory data corpus and domain expertise.,How defensible is your 2.5TB regulatory corpus against larger players entering this space?
119,https://www.ycombinator.com/companies/laurence,Laurence,W26,Marketing/Advertising,Autonomous performance marketing using AI for Amazon advertising,MODERATE,FALSE,FALSE,FALSE,FALSE,TRUE,6.0,TRUE,FALSE,FALSE,FALSE,6.0,"No direct advertising/marketing experience, unproven GTM in competitive space",Strong technical team from Google/Facebook with quantitative trading expertise,https://trylaurence.com,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,6,8,1,"Company website shows live product with auth flow, case studies claiming 2x and 50% sales growth for named brands, and customer testimonials.","No evidence of pricing tiers or paying customers despite having a pricing page, and no public iteration or development transparency.",0,,False,,GREENFIELD,False,False,,TECHNICAL_IP,"Claims to use 'the same math and statistics that hedge funds trade billions with' for Amazon PPC optimization, suggesting proprietary algorithmic approach.","Laurence appears unique in this batch - no other companies are specifically targeting Amazon advertising automation. The Amazon PPC space is competitive with established players, but the company claims differentiation through hedge fund-style quantitative methods. Without evidence of major funded incumbents in the search results, this could be an emerging market opportunity.",What specific quantitative methods differentiate your algorithms from existing Amazon PPC tools?
120,https://www.ycombinator.com/companies/unisson,Unisson,W26,B2B Software,AI agents that automate B2B software implementation,MODERATE,TRUE,FALSE,FALSE,TRUE,FALSE,6.0,TRUE,FALSE,FALSE,FALSE,6.0,No direct customer success or implementation experience among founders,Strong AI/ML technical expertise with prior YC experience,https://www.unisson.ai,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,7,2,"Website has login functionality and documentation, indicating a live product that users can access.","No evidence of paying customers, external user validation, or product iteration despite having a live product.",0,,False,,GREENFIELD,False,False,,SWITCHING_COST,"Agents run directly in customer products executing tasks, creating integration lock-in once implemented.","Unisson appears to be unique in this batch - no other companies are specifically automating B2B software implementation. The space seems greenfield with no major funded incumbents identified. The key risk is that this could be a feature rather than a standalone product, as larger software vendors could build similar implementation automation internally.",What prevents your customers' software vendors from building this implementation automation themselves?
121,https://www.ycombinator.com/companies/skillsync,Skillsync,W26,HR Tech,AI recruiter that hires engineers based on shipped code,MODERATE,FALSE,FALSE,FALSE,FALSE,FALSE,6.0,TRUE,TRUE,FALSE,FALSE,7.0,No direct recruiting industry experience or hiring function background,Strong technical team with open source credibility and product insight,https://skillsync.wiki,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,6,8,4,"Company website has login flow, pricing page, and demo booking functionality indicating a live product with paying customers.",No evidence of product iteration or changelog despite being in a rapidly evolving AI/recruiting space where user feedback would be critical.,1,"AI-native recruiting agency automating sourcing, screening, and candidate qualification",False,,EMERGING,False,False,,DATA_MOAT,"Company analyzes real shipped code and open source contributions to identify overlooked engineering talent, creating a proprietary dataset of developer capabilities.","Recruiting space has one other AI-native player in this batch, but Skillsync's focus on evaluating actual shipped code rather than traditional screening creates differentiation. No major funded incumbents identified in code-based technical recruiting, suggesting this is still an emerging approach. The key risk is whether their code analysis provides enough signal to justify premium over traditional recruiting methods.",How accurate is your code analysis at predicting on-the-job performance versus traditional interviews?
122,https://www.ycombinator.com/companies/burt,Burt,W26,B2B,AI teammates for logistics automation,MODERATE,TRUE,FALSE,FALSE,FALSE,FALSE,6.0,TRUE,FALSE,TRUE,FALSE,6.0,No commercial cofounder in relationship-driven logistics industry,Strong technical team with domain knowledge from logistics family,https://www.burthq.com/,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,7,1,"Company website has auth flow and pricing page, indicating a live product with signup capability for logistics AI teammates.","No external user validation, reviews, or evidence that real customers are using the product beyond the company's own claims.",1,AI Teammates for Industrial Distributors,False,,EMERGING,False,False,,NONE_OBVIOUS,"No clear moat signals found - website mentions enterprise focus but lacks specific defensibility indicators like proprietary data, network effects, or technical IP.","Logistics automation is an emerging space with one similar batch peer (Industrial Distributors AI). No major funded incumbents identified, suggesting early-stage market opportunity. The founder will need to articulate what prevents freight companies from switching between AI logistics platforms once competitors emerge.",What prevents freight companies from switching to competitors once they launch similar AI teammates?
123,https://www.ycombinator.com/companies/ruma-care,Ruma Care,W26,Healthcare,Operations stack automating admin work for biologic infusion clinics,MODERATE,TRUE,FALSE,FALSE,FALSE,TRUE,6.0,TRUE,TRUE,FALSE,FALSE,7.0,No direct healthcare operations experience in infusion clinic workflows,Strong tech team from Apple/Medallion with healthcare integration experience,https://rumacare.com,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,8,1,"Website has authentication flow and 'Try it out' functionality, indicating a working product beyond just a landing page.","No external validation from users, no pricing information, and no evidence of paying customers despite having a functional product.",3,"AI employees that automate workflows for primary care practices, AI-powered medical billing services for healthcare providers, AI automated prior-auths for private medical practices",False,,EMERGING,False,False,,REGULATORY,"Website mentions regulatory compliance around prior authorizations and biologics access, which requires deep healthcare regulatory knowledge.","Healthcare admin automation is heating up with 3 similar companies in this batch alone targeting different parts of the workflow. The space has regulatory barriers around prior auths and biologics that could create switching costs, but multiple teams are attacking adjacent problems in medical practice automation.",What regulatory moats prevent competitors from replicating your prior auth automation for biologics?
